Batchnumber,D loss,Dec loss,G loss,ber loss
720,0.6006365418434143,0.39857015013694763,0.40033960342407227,tensor([0.0277])
721,0.6000505685806274,0.39665043354034424,0.39864876866340637,tensor([0.0266])
722,0.6006864309310913,0.3936743438243866,0.3955298662185669,tensor([0.0229])
723,0.600166916847229,0.39417803287506104,0.3962642550468445,tensor([0.0242])
724,0.6008828282356262,0.3905767500400543,0.39251261949539185,tensor([0.0208])
725,0.6000896096229553,0.3950297236442566,0.3971426486968994,tensor([0.0244])
726,0.599884033203125,0.39307940006256104,0.39502376317977905,tensor([0.0225])
727,0.6010199785232544,0.39114272594451904,0.3929843604564667,tensor([0.0215])
728,0.5997798442840576,0.3931874632835388,0.3951238691806793,tensor([0.0247])
729,0.599971354007721,0.3898071050643921,0.3917185068130493,tensor([0.0201])
730,0.6001127362251282,0.39210590720176697,0.3940095603466034,tensor([0.0236])
731,0.6000190377235413,0.3903506398200989,0.39230647683143616,tensor([0.0208])
732,0.5996665954589844,0.3882170021533966,0.39029330015182495,tensor([0.0201])
